order_date,region,category,channel,customer_segment,product_id,quantity,unit_price,discount_pct,revenue,is_returning_customer,notes
2025-08-31,East,Apparel,Retail Store,Consumer,SKU-1098,3,106.58,0.1,287.77,True,expedited shipping requested
2025-08-14,North,Sports,Marketplace,Consumer,SKU-1052,11,149.87,0.1,1483.71,False,
2026-01-16,Central,Electronics,Online,Consumer,SKU-1083,1,197.67,0.05,187.79,True,
2025-10-29,Central,Toys,Online,Consumer,SKU-1032,6,23.19,0.2,111.31,False,expedited shipping requested
2025-01-05,Central,Electronics,Retail Store,Consumer,SKU-1014,2,68.18,0.2,109.09,False,
2026-02-19,East,Sports,Online,SMB,SKU-1104,11,45.37,0.1,449.16,False,
2025-08-23,North,Sports,Marketplace,Consumer,SKU-1001,10,45.37,0.0,453.7,False,promo code applied
2026-03-05,Central,Toys,Online,Consumer,SKU-1023,11,55.32,0.05,578.09,True,promo code applied
2026-04-28,South,Electronics,Online,Consumer,SKU-1016,7,49.26,0.15,293.1,True,
2025-08-26,Central,Apparel,Online,Consumer,SKU-1078,1,22.28,0.15,18.94,True,expedited shipping requested
2026-04-01,East,Electronics,Online,Consumer,SKU-1035,9,43.39,0.1,351.46,False,promo code applied
2025-09-04,South,Sports,Retail Store,Consumer,SKU-1065,5,54.93,0.0,274.65,True,gift wrap
2025-03-25,West,Electronics,Online,Consumer,SKU-1033,9,39.76,0.0,357.84,False,
2025-08-10,East,Books,Marketplace,Consumer,SKU-1009,11,36.82,0.0,405.02,True,
2026-03-06,South,Books,Marketplace,Consumer,SKU-1103,1,89.17,0.1,80.25,False,
2025-01-19,West ,Electronics,Online,Consumer,SKU-1086,4,102.7,0.1,369.72,False,
2025-11-30,North,Electronics,Online,Consumer,SKU-1054,4,53.01,0.15,180.23,False,expedited shipping requested
2025-11-21,South,Apparel,Online,Consumer,SKU-1068,2,23.34,0.0,46.68,True,
2025-07-09,South,Home & Kitchen,Marketplace,SMB,SKU-1080,8,101.86,0.0,814.88,True,promo code applied
2025-12-11,South,Sports,Online,Consumer,SKU-1097,11,87.0,0.0,957.0,False,
2025-07-28,Central,Books,Partner,Consumer,SKU-1107,11,37.99,0.0,417.89,True,gift wrap
2025-04-22,West,Sports,Retail Store,Consumer,SKU-1084,3,44.88,0.2,107.71,True,first-time customer
2025-04-08,East,Apparel,Online,Consumer,SKU-1032,4,37.71,0.05,143.3,True,
2024-12-09,East,Books,Retail Store,Consumer,SKU-1007,6,103.14,0.0,618.84,False,
2026-04-27,East,Sports,Marketplace,Consumer,SKU-1060,3,80.71,0.0,242.13,True,
2025-02-20,South,Toys,Online,Consumer,SKU-1082,4,49.17,0.0,196.68,True,expedited shipping requested
2025-02-10,North,Electronics,Marketplace,SMB,SKU-1026,1,55.89,0.0,55.89,True,
2026-04-19,East,Books,Marketplace,Consumer,SKU-1073,4,23.49,0.1,84.56,False,
2025-07-29,Central,Electronics,Partner,Consumer,SKU-1017,11,118.31,0.1,1171.27,True,
2025-07-03,East,Apparel,Marketplace,Consumer,SKU-1034,7,26.2,0.0,183.4,True,
2025-10-07,East,Books,Marketplace,Consumer,SKU-1105,4,65.9,0.05,250.42,False,gift wrap
2025-07-01,North,Electronics,Online,Consumer,SKU-1092,3,99.7,0.2,239.28,False,gift wrap
2025-09-06,North,Toys,Online,Consumer,SKU-1018,4,28.72,0.15,97.65,False,
2025-10-29,East,Apparel,Online,SMB,SKU-1095,3,50.78,0.0,152.34,False,
2025-07-01,South,Electronics,Retail Store,Consumer,SKU-1017,1,66.83,0.05,63.49,False,bulk order
2025-05-01,West,Apparel,Retail Store,Consumer,SKU-1074,10,79.47,0.05,754.96,True,promo code applied
2025-03-24,West,Electronics,Partner,SMB,SKU-1093,1,57.02,0.0,57.02,True,
2025-08-12,Central,Home & Kitchen,Partner,Consumer,SKU-1069,1,205.81,0.05,195.52,False,gift wrap
2026-04-11,North,Electronics,Online,Consumer,SKU-1119,9,76.56,0.0,689.04,True,promo code applied
2024-12-14,South,Apparel,Partner,Consumer,SKU-1025,11,11.13,0.15,104.07,True,promo code applied
2026-03-06,Central,Toys,Online,Consumer,SKU-1049,9,10.69,0.0,96.21,False,
2026-04-09,West,Apparel,Online,SMB,SKU-1102,9,43.09,0.05,368.42,False,first-time customer
2026-01-25,West,Electronics,Partner,Consumer,SKU-1115,10,43.92,0.0,439.2,False,
2025-03-16,West,Electronics,Retail Store,Consumer,SKU-1060,10,40.77,0.2,326.16,True,
2025-11-02,North,Apparel,Retail Store,SMB,SKU-1059,2,95.97,0.0,191.94,False,
2025-04-17,East,Sports,Online,Consumer,SKU-1075,6,56.89,0.0,341.34,False,
2025-12-14,South,Apparel,Marketplace,SMB,SKU-1109,11,47.74,0.2,420.11,False,first-time customer
2024-12-03,Central,Electronics,Retail Store,Consumer,SKU-1046,5,36.84,0.1,165.78,False,expedited shipping requested
2025-09-03,North,Electronics,Partner,Consumer,SKU-1019,2,25.23,0.1,45.41,False,gift wrap
2025-01-16,West,Home & Kitchen,Online,Consumer,SKU-1024,2,35.23,0.1,63.41,False,gift wrap
2025-02-07,North,Sports,Partner,Consumer,SKU-1093,1,51.95,0.0,51.95,False,
2025-08-23,East,Electronics,Online,Consumer,SKU-1011,7,55.55,0.05,369.41,True,
2025-10-23,East,Electronics,Online,Consumer,SKU-1107,2,14.32,0.05,27.21,True,promo code applied
2025-12-09,East,Electronics,Online,Consumer,SKU-1084,3,93.12,0.2,223.49,True,
2025-06-04,South,Electronics,Online,Consumer,SKU-1050,10,18.06,0.0,180.6,True,
2026-01-20,South,Electronics,Online,SMB,SKU-1094,3,96.32,0.0,288.96,False,
2026-02-19,West,Apparel,Online,SMB,SKU-1104,6,34.3,0.05,195.51,False,promo code applied
2026-01-09,West,Apparel,Retail Store,Consumer,SKU-1030,11,13.56,0.15,126.79,True,
2026-01-24,East,Apparel,Online,Consumer,SKU-1061,10,91.37,0.0,913.7,True,first-time customer
2024-12-18,East,Toys,Marketplace,Consumer,SKU-1026,11,47.19,0.15,441.23,True,gift wrap
2025-11-09,North,Books,Retail Store,Consumer,SKU-1056,9,62.5,0.05,534.38,False,
2025-04-12,East,Home & Kitchen,Retail Store,Consumer,SKU-1105,5,52.17,0.0,260.85,True,
2025-08-03,Central,Electronics,Online,SMB,SKU-1074,3,35.66,0.0,106.98,False,
2025-09-15,North,Apparel,Partner,Enterprise,SKU-1116,2,22.9,0.0,45.8,True,expedited shipping requested
2025-12-02,East,Books,Retail Store,Consumer,SKU-1036,4,25.72,0.0,102.88,True,
2026-03-06,West,Electronics,Online,SMB,SKU-1033,6,15.64,0.05,89.15,False,
2025-03-23,South,Toys,Online,Consumer,SKU-1009,9,142.61,0.15,1090.97,False,gift wrap
2025-12-16,Central,Electronics,Online,Consumer,SKU-1077,4,64.42,0.1,231.91,False,expedited shipping requested
2025-02-05,East,Home & Kitchen,Partner,Consumer,SKU-1014,2,30.93,0.0,61.86,False,
2025-03-26,West,Home & Kitchen,Online,Consumer,SKU-1041,8,22.02,0.15,149.74,False,promo code applied
2025-07-01,South,Electronics,Online,SMB,SKU-1021,8,68.44,0.05,520.14,False,promo code applied
2026-05-01,East,Electronics,Online,SMB,SKU-1107,3,101.94,0.0,305.82,False,
2025-09-02,West,Toys,Online,Consumer,SKU-1014,2,42.89,0.05,81.49,False,
2025-11-01,Central,Toys,Online,Consumer,SKU-1100,5,77.14,0.05,366.42,False,
2025-05-20,West,Books,Marketplace,Consumer,SKU-1110,11,48.9,0.0,537.9,False,bulk order
2026-02-06,West,Books,Online,Enterprise,SKU-1026,10,48.93,0.1,440.37,False,first-time customer
2025-10-06,Central,Home & Kitchen,Online,Consumer,SKU-1037,2,15.42,0.0,30.84,False,
2025-01-05,North,Home & Kitchen,Marketplace,Consumer,SKU-1089,5,31.05,0.1,139.72,False,gift wrap
2025-09-06,South,Electronics,Marketplace,SMB,SKU-1081,10,23.6,0.15,200.6,True,
2025-08-28,East,Electronics,Retail Store,Consumer,SKU-1119,4,82.75,0.0,331.0,False,bulk order
2025-06-02,West,Apparel,Retail Store,SMB,SKU-1070,3,,0.0,243.78,False,
2025-11-19,South,Electronics,Marketplace,Consumer,SKU-1071,6,232.5,0.15,1185.75,False,bulk order
2026-01-07,East,Electronics,Marketplace,Enterprise,SKU-1051,5,36.09,0.0,180.45,False,expedited shipping requested
2025-12-15,East,Toys,Marketplace,Enterprise,SKU-1119,10,77.64,0.0,776.4,True,promo code applied
2025-04-29,East,Sports,Online,Consumer,SKU-1002,9,64.98,0.1,526.34,True,promo code applied
2025-03-27,South,Toys,Marketplace,Consumer,SKU-1062,6,35.68,0.1,192.67,False,promo code applied
2026-05-19,South,Electronics,Online,Consumer,SKU-1023,2,28.02,0.0,56.04,True,promo code applied
2025-07-15,East,Electronics,Online,Consumer,SKU-1034,10,78.96,0.15,671.16,False,gift wrap
2025-11-15,Central,Home & Kitchen,Online,SMB,SKU-1032,8,85.93,0.0,687.44,False,
2025-02-27,West,Apparel,Online,SMB,SKU-1070,3,39.75,0.0,119.25,False,
2025-01-06,Central,Apparel,Partner,SMB,SKU-1115,4,53.12,0.2,169.98,True,
2025-03-05,East,Home & Kitchen,Online,SMB,SKU-1057,7,93.56,0.2,523.94,False,
2026-04-30,North,Electronics,Marketplace,Consumer,SKU-1082,10,59.98,0.0,599.8,True,
2025-06-11,East,Apparel,Online,Consumer,SKU-1022,8,45.82,0.0,366.56,False,
2025-10-10,East,Electronics,Retail Store,Consumer,SKU-1049,5,62.91,0.05,298.82,False,
2026-05-14,Central,Home & Kitchen,Marketplace,Consumer,SKU-1088,3,48.18,0.0,144.54,False,expedited shipping requested
2025-04-23,North,Electronics,Partner,Consumer,SKU-1059,1,82.58,0.0,82.58,True,expedited shipping requested
2025-05-05,North,Apparel,Retail Store,Consumer,SKU-1009,1,28.33,0.1,25.5,False,expedited shipping requested
2025-04-12,South,Electronics,Retail Store,Consumer,SKU-1004,7,56.02,0.05,372.53,False,gift wrap
2025-05-01,West,Sports,Partner,Consumer,SKU-1111,11,103.94,0.05,1086.17,False,
2026-03-11,East,Electronics,Retail Store,Consumer,SKU-1117,7,64.06,0.2,358.74,False,first-time customer
2025-08-17,South,Toys,Online,Enterprise,SKU-1054,6,31.41,0.05,179.04,False,
2025-12-16,South,Electronics,Online,Enterprise,SKU-1087,1,37.49,0.15,31.87,False,
2025-11-13,North,Apparel,Retail Store,Enterprise,SKU-1014,9,34.93,0.0,314.37,False,
2026-02-11,West,Apparel,Partner,Enterprise,SKU-1064,5,49.04,0.2,196.16,False,
2025-10-23,West,Apparel,Online,Consumer,SKU-1106,7,104.23,0.0,729.61,True,first-time customer
2025-11-06,West,Home & Kitchen,Online,Consumer,SKU-1104,8,53.86,0.0,430.88,False,promo code applied
2025-12-22,Central,Toys,Online,SMB,SKU-1019,10,130.81,0.15,1111.88,False,gift wrap
2026-04-10,Central,Toys,Online,Consumer,SKU-1026,4,11.55,0.0,46.2,False,gift wrap
2025-10-28,South,Books,Online,SMB,SKU-1013,10,156.09,0.0,1560.9,True,
2025-05-17,West,Books,Online,Consumer,SKU-1076,11,16.34,0.1,161.77,False,gift wrap
2025-04-15,North,Sports,Online,SMB,SKU-1002,1,34.61,0.15,29.42,True,
2025-06-24,South,Home & Kitchen,Marketplace,Consumer,SKU-1068,2,21.24,0.2,33.98,False,
2025-04-03,South,Electronics,Retail Store,Consumer,SKU-1002,3,80.3,0.0,240.9,False,first-time customer
2026-01-19,West,Toys,Online,SMB,SKU-1091,7,81.21,0.15,483.2,True,gift wrap
2026-05-19,East,Electronics,Online,Consumer,SKU-1001,10,38.43,0.2,307.44,False,
2025-07-25,East,Apparel,Online,Consumer,SKU-1080,10,106.44,0.0,1064.4,False,promo code applied
2025-10-23,North,Home & Kitchen,Partner,Consumer,SKU-1042,10,18.23,0.0,182.3,True,bulk order
2026-05-23,East,Books,Marketplace,Consumer,SKU-1092,6,27.47,0.15,140.1,True,
2025-07-31,Central,Toys,Online,Consumer,SKU-1058,9,129.77,0.0,1167.93,True,
2026-04-14,North,Home & Kitchen,Online,Consumer,SKU-1020,2,63.83,0.0,127.66,False,
2026-03-27,North,Apparel,Retail Store,Enterprise,SKU-1093,2,,0.05,173.79,False,
2025-10-15,West,Home & Kitchen,Online,Enterprise,SKU-1082,2,45.1,0.1,81.18,True,
2026-04-28,Central,Toys,Retail Store,Consumer,SKU-1030,3,55.78,0.1,150.61,False,expedited shipping requested
2025-11-17,East,Home & Kitchen,Online,Consumer,SKU-1030,3,93.71,0.0,281.13,True,gift wrap
2025-09-27,East,Toys,Online,SMB,SKU-1050,3,65.03,0.0,195.09,False,promo code applied
2026-03-15,North,Home & Kitchen,Online,SMB,SKU-1102,4,,0.0,456.52,False,
2025-11-07,Central ,Electronics,Retail Store,SMB,SKU-1070,5,12.92,0.0,64.6,False,
2026-02-21,North,Sports,Online,Consumer,SKU-1053,9,96.94,0.2,697.97,False,
2025-06-29,North,Electronics,Online,Consumer,SKU-1065,11,58.45,0.0,642.95,False,promo code applied
2025-10-26,North,Electronics,Retail Store,SMB,SKU-1017,6,49.09,0.0,294.54,True,
2025-11-07,West,Electronics,Online,Consumer,SKU-1079,6,104.19,0.15,531.37,False,gift wrap
2025-08-31,West,Electronics,Marketplace,Consumer,SKU-1016,1,29.81,0.2,23.85,False,bulk order
2025-02-05,South,Toys,Online,SMB,SKU-1065,6,25.47,0.15,129.9,False,bulk order
2025-06-19,North,Sports,Retail Store,Consumer,SKU-1037,5,38.93,0.0,194.65,True,bulk order
2025-10-09,East,Home & Kitchen,Retail Store,SMB,SKU-1103,3,78.33,0.0,234.99,False,first-time customer
2025-06-30,East,Apparel,Online,SMB,SKU-1082,5,137.09,0.05,651.18,True,promo code applied
2026-01-11,South,Apparel,Retail Store,SMB,SKU-1119,10,21.43,0.0,214.3,False,
2025-11-08,West,Books,Partner,Consumer,SKU-1032,2,61.67,0.1,111.01,True,first-time customer
2026-01-31,East,Apparel,Marketplace,Consumer,SKU-1096,1,82.31,0.05,78.19,True,
2025-07-28,West,Books,Online,Consumer,SKU-1114,4,51.0,0.15,173.4,False,
2025-03-25,North,Apparel,Retail Store,SMB,SKU-1035,5,11.21,0.15,47.64,True,expedited shipping requested
2025-09-03,Central,Toys,Retail Store,Enterprise,SKU-1117,10,,0.0,337.1,True,bulk order
2025-09-03,Central,Home & Kitchen,Marketplace,Consumer,SKU-1106,11,131.34,0.0,1444.74,False,promo code applied
2025-12-23,North,Electronics,Retail Store,Consumer,SKU-1012,3,59.74,0.0,179.22,True,bulk order
2025-08-08,North,Electronics,Online,Consumer,SKU-1001,6,63.86,0.0,383.16,False,promo code applied
2026-04-17,North,Home & Kitchen,Online,Enterprise,SKU-1051,5,101.41,0.15,430.99,False,
2025-04-24,North,Electronics,Online,SMB,SKU-1062,6,73.95,0.0,443.7,False,first-time customer
2025-08-21,East,Apparel,Online,Consumer,SKU-1029,8,53.1,0.2,339.84,True,first-time customer
2025-07-26,West,Books,Partner,SMB,SKU-1012,1,53.64,0.0,53.64,False,
2025-07-21,South ,Books,Online,Consumer,SKU-1032,7,99.33,0.1,625.78,True,
2025-06-11,South,Toys,Online,SMB,SKU-1098,11,77.65,0.15,726.03,False,
2025-01-30,North,Electronics,Marketplace,Consumer,SKU-1061,5,43.11,0.0,215.55,False,
2025-01-09,West,Electronics,Retail Store,Enterprise,SKU-1119,7,101.83,0.1,641.53,True,
2025-03-03,Central,Home & Kitchen,Partner,Consumer,SKU-1011,9,103.58,0.0,932.22,False,
2026-04-13,West,Electronics,Online,Consumer,SKU-1008,5,23.79,0.2,95.16,True,promo code applied
2025-06-20,Central ,Apparel,Marketplace,SMB,SKU-1102,10,28.23,0.2,225.84,False,expedited shipping requested
2025-01-24,Central,Sports,Online,Consumer,SKU-1042,4,41.93,0.2,134.18,False,bulk order
2025-08-27,West,Electronics,Online,SMB,SKU-1088,8,70.69,0.1,508.97,False,
2025-08-22,West,Home & Kitchen,Online,Consumer,SKU-1018,7,27.33,0.0,191.31,True,bulk order
2025-08-08,Central,Books,Retail Store,Consumer,SKU-1072,4,20.16,0.0,80.64,True,expedited shipping requested
2025-09-29,East,Apparel,Partner,SMB,SKU-1080,7,44.5,0.1,280.35,False,first-time customer
2025-01-09,South,Electronics,Online,Consumer,SKU-1070,7,36.35,0.0,254.45,False,gift wrap
2025-08-08,South,Sports,Online,Consumer,SKU-1075,9,85.77,0.05,733.33,False,
2025-09-09,North,Sports,Retail Store,Consumer,SKU-1005,4,36.6,0.0,146.4,False,
2025-02-11,South,Home & Kitchen,Online,Consumer,SKU-1096,2,110.93,0.15,188.58,False,
2026-01-24,Central,Home & Kitchen,Online,SMB,SKU-1062,3,60.92,0.0,182.76,True,gift wrap
2025-09-15,Central,Home & Kitchen,Partner,SMB,SKU-1114,2,22.44,0.0,44.88,True,
2025-11-17,West,Home & Kitchen,Online,Consumer,SKU-1032,11,146.05,0.05,1526.22,False,gift wrap
2024-12-11,Central,Home & Kitchen,Online,Consumer,SKU-1056,6,25.56,0.0,153.36,False,expedited shipping requested
2025-08-20,South,Electronics,Online,SMB,SKU-1030,11,27.9,0.0,306.9,True,
2026-01-08,West,Apparel,Online,Consumer,SKU-1001,2,27.17,0.0,54.34,True,expedited shipping requested
2026-05-14,East,Toys,Online,Consumer,SKU-1102,4,17.89,0.0,71.56,True,promo code applied
2026-05-20,South,Books,Online,Consumer,SKU-1035,6,131.66,0.05,750.46,True,expedited shipping requested
2025-11-25,West,Books,Partner,Consumer,SKU-1102,2,35.06,0.0,70.12,False,gift wrap
2025-08-19,West,Electronics,Online,SMB,SKU-1027,8,36.3,0.15,246.84,True,first-time customer
2025-02-03,South,Electronics,Online,Consumer,SKU-1003,1,63.44,0.0,63.44,False,gift wrap
2025-01-26,North,Electronics,Partner,Consumer,SKU-1043,10,76.2,0.0,762.0,True,gift wrap
2025-04-07,East,Apparel,Online,SMB,SKU-1109,7,39.14,0.15,232.88,True,expedited shipping requested
2026-04-10,West,Electronics,Online,Consumer,SKU-1070,8,93.4,0.05,709.84,True,expedited shipping requested
2025-10-25,Central,Toys,Partner,Consumer,SKU-1033,10,50.58,0.1,455.22,False,
2025-01-23,South,Home & Kitchen,Online,Consumer,SKU-1106,5,91.77,0.0,458.85,True,
2026-02-20,South,Books,Marketplace,SMB,SKU-1066,11,8.15,0.0,89.65,False,
2025-04-21,West,Home & Kitchen,Online,Consumer,SKU-1104,1,22.85,0.2,18.28,False,
2025-02-12,West,Electronics,Marketplace,Consumer,SKU-1116,5,78.85,0.2,315.4,False,
2026-01-23,North,Sports,Online,SMB,SKU-1119,4,56.05,0.1,201.78,False,
2025-05-27,East,Toys,Online,Enterprise,SKU-1003,5,63.08,0.0,315.4,False,bulk order
2025-11-26,South,Home & Kitchen,Retail Store,SMB,SKU-1048,1,193.14,0.0,193.14,False,
2025-09-24,West,Electronics,Online,SMB,SKU-1068,7,32.53,0.0,227.71,False,expedited shipping requested
2026-04-25,North,Electronics,Retail Store,SMB,SKU-1009,4,52.58,0.0,210.32,False,first-time customer
2025-06-23,Central,Home & Kitchen,Online,Consumer,SKU-1034,4,88.01,0.15,299.23,False,expedited shipping requested
2025-07-12,East,Apparel,Online,Consumer,SKU-1035,8,37.11,0.0,296.88,True,
2025-12-28,East,Sports,Online,Consumer,SKU-1104,11,,0.1,477.38,False,
2025-03-16,North,Electronics,Online,SMB,SKU-1018,8,39.79,0.0,318.32,True,
2025-02-05,South,Home & Kitchen,Partner,Consumer,SKU-1062,6,10.68,0.2,51.26,False,expedited shipping requested
2025-04-23,West,Electronics,Online,Consumer,SKU-1040,2,79.15,0.0,158.3,False,
2025-10-03,West,Apparel,Retail Store,Enterprise,SKU-1058,10,135.86,0.15,1154.81,False,
2025-06-21,Central,Home & Kitchen,Retail Store,Consumer,SKU-1001,2,30.68,0.15,52.16,True,
2025-11-30,West,Sports,Online,Consumer,SKU-1073,4,78.37,0.15,266.46,True,first-time customer
2025-07-22,West,Electronics,Partner,Consumer,SKU-1059,5,32.42,0.2,129.68,True,bulk order
2025-04-04,East,Electronics,Online,Enterprise,SKU-1109,8,45.81,0.05,348.16,False,
2025-08-11,Central,Apparel,Marketplace,Consumer,SKU-1008,10,63.92,0.0,639.2,False,
2025-06-17,North,Electronics,Online,Consumer,SKU-1014,2,123.05,0.0,246.1,False,
2025-09-05,North ,Home & Kitchen,Online,Consumer,SKU-1047,8,72.4,0.0,579.2,True,bulk order
2026-02-07,South,Electronics,Online,SMB,SKU-1112,6,37.17,0.0,223.02,False,bulk order
2026-01-10,South,Electronics,Online,SMB,SKU-1045,5,36.28,0.0,181.4,True,gift wrap
2025-05-21,South,Books,Online,Consumer,SKU-1052,6,112.9,0.0,677.4,True,
2025-09-11,North,Electronics,Online,Enterprise,SKU-1119,6,11.67,0.0,70.02,True,promo code applied
2026-03-16,North,Home & Kitchen,Marketplace,Enterprise,SKU-1009,8,50.83,0.0,406.64,True,gift wrap
2026-04-24,Central,Electronics,Online,SMB,SKU-1068,3,66.57,0.15,169.75,False,
2025-11-09,East,Home & Kitchen,Online,SMB,SKU-1043,11,50.62,0.0,556.82,False,gift wrap
2025-08-22,North,Apparel,Online,SMB,SKU-1013,10,58.07,0.05,551.66,False,
2025-10-30,North,Home & Kitchen,Online,Enterprise,SKU-1066,5,38.68,0.0,193.4,False,
2026-03-27,Central,Apparel,Retail Store,SMB,SKU-1038,3,111.3,0.05,317.2,False,bulk order
2024-12-29,South,Electronics,Online,Consumer,SKU-1002,2,71.67,0.0,143.34,True,bulk order
2025-02-28,South,Toys,Partner,Enterprise,SKU-1017,1,61.03,0.1,54.93,True,first-time customer
2026-03-11,West,Home & Kitchen,Online,Consumer,SKU-1105,9,55.15,0.0,496.35,False,
2025-08-11,West,Home & Kitchen,Retail Store,SMB,SKU-1074,6,57.63,0.15,293.91,True,bulk order
2025-10-15,South,Books,Retail Store,Consumer,SKU-1110,1,21.8,0.0,21.8,True,
2026-01-23,North,Toys,Online,Consumer,SKU-1083,9,84.32,0.15,645.05,True,gift wrap
2025-09-17,South,Electronics,Online,SMB,SKU-1060,9,55.99,0.0,503.91,False,
2025-08-28,East,Books,Online,Consumer,SKU-1114,5,28.73,0.0,143.65,False,
2025-01-28,North,Home & Kitchen,Online,SMB,SKU-1039,11,41.3,0.05,431.58,False,promo code applied
2025-05-31,Central,Toys,Online,Enterprise,SKU-1106,11,20.55,0.1,203.45,False,promo code applied
2025-04-19,North,Electronics,Online,Consumer,SKU-1051,1,93.79,0.0,93.79,False,
2025-02-09,South,Sports,Marketplace,SMB,SKU-1077,9,93.45,0.1,756.94,False,gift wrap
2025-05-13,South,Books,Retail Store,Consumer,SKU-1085,4,40.11,0.05,152.42,True,
2026-02-03,West,Books,Online,SMB,SKU-1039,6,39.95,0.2,191.76,False,gift wrap
2025-08-11,South,Toys,Online,SMB,SKU-1057,4,30.2,0.05,114.76,False,promo code applied
2024-12-21,East,Sports,Marketplace,Consumer,SKU-1009,8,,0.15,231.4,False,
2025-10-25,South,Electronics,Online,SMB,SKU-1021,2,59.46,0.1,107.03,True,bulk order
2025-05-05,North,Apparel,Online,Consumer,SKU-1029,11,53.4,0.0,587.4,False,first-time customer
2026-05-18,South,Apparel,Online,Consumer,SKU-1035,9,31.24,0.0,281.16,False,gift wrap
2026-01-17,South,Sports,Retail Store,Consumer,SKU-1094,9,24.83,0.05,212.3,False,expedited shipping requested
2025-02-19,East,Toys,Online,Consumer,SKU-1117,10,57.17,0.0,571.7,True,promo code applied
2026-02-24,East,Electronics,Retail Store,SMB,SKU-1069,10,50.64,0.15,430.44,False,first-time customer
2026-04-19,East,Home & Kitchen,Online,Enterprise,SKU-1085,5,95.82,0.2,383.28,True,gift wrap
2025-12-23,West,Apparel,Retail Store,SMB,SKU-1052,2,66.17,0.1,119.11,False,
2025-11-14,South,Apparel,Online,Consumer,SKU-1071,2,53.22,0.2,85.15,True,bulk order
2025-05-21,North,Electronics,Marketplace,Consumer,SKU-1065,2,59.95,0.05,113.9,False,
2025-11-17,North,Books,Online,Consumer,SKU-1053,8,111.93,0.2,716.35,False,
